Nickname,Control,MannWhitney_any_dim_significant,MannWhitney_significant_dims,Permutation_stat,Permutation_pval,Mahalanobis_stat,Mahalanobis_pval,Permutation_FDR_significant,Permutation_FDR_pval,Mahalanobis_FDR_significant,Mahalanobis_FDR_pval
VT43924 (MB-APL),Empty-Gal4,True,"['Dim.4', 'Dim.6', 'Dim.7', 'Dim.8', 'Dim.10', 'Dim.11']",2.065330824429483,0.003996003996003996,1.8692453503146005,0.000999000999000999,False,0.05301365301365302,False,0.0994005994005994
GMR86D09-GAL4,Empty-Gal4,True,"['Dim.7', 'Dim.11']",0.8896456011091528,0.2137862137862138,1.5899388675463815,0.23576423576423577,False,0.4525899632282611,False,0.5100556009646919
LC10-2,Empty-Split,False,[],1.0638987194584684,0.11888111888111888,1.7718980733235317,0.01098901098901099,False,0.3223803223803224,False,0.15620094191522765
LC10-1,Empty-Split,False,[],0.6513310611129007,0.9100899100899101,1.5135150466828644,0.43156843156843155,False,0.9335458356076913,False,0.6405816405816406
LC9,Empty-Split,False,[],0.6653035468132107,0.8631368631368631,1.389535418600165,0.7682317682317682,False,0.8992891924829097,False,0.8894933637790781
LC11,Empty-Split,False,[],0.7061270419013658,0.7332667332667333,1.245575897064114,0.952047952047952,False,0.8208925905555119,False,0.9765852703997033
LC4,Empty-Split,True,['Dim.3'],1.1726725781871659,0.03296703296703297,1.6816507814149786,0.08491508491508491,False,0.16821639898562976,False,0.3188321112849415
LC6,Empty-Split,False,[],1.0632301301154368,0.08691308691308691,1.5188223727491776,0.42957042957042957,False,0.27220471835856447,False,0.6405816405816406
"JON-AB
JO-15""",Empty-Gal4,True,['Dim.2'],0.9888564282742457,0.1048951048951049,1.7375718051212738,0.025974025974025976,False,0.30697243932538054,False,0.21352721352721352
LC12,Empty-Split,False,[],0.9662562071716411,0.0959040959040959,1.3411017712110267,0.8661338661338661,False,0.289165380074471,False,0.9359775359775359
MB399B,Empty-Split,False,[],0.7856544432904283,0.5044955044955045,1.4285063270443232,0.6673326673326674,False,0.6435551627859321,False,0.8147190233079804
MB463B,Empty-Split,False,[],0.6340056074492768,0.965034965034965,1.415816538970737,0.7492507492507493,False,0.968031968031968,False,0.87706411235823
86712 (LH421),Empty-Split,False,[],1.0019182827743591,0.17382617382617382,1.47180902126289,0.5444555444555444,False,0.4022256812954487,False,0.7370520635826758
86710 (LH290),Empty-Split,False,[],0.8008360999881196,0.3926073926073926,1.4306622062208678,0.6563436563436563,False,0.5661512400642835,False,0.8074764741431407
