Nickname,Control,MannWhitney_any_dim_significant,MannWhitney_significant_dims,Permutation_stat,Permutation_pval,Mahalanobis_stat,Mahalanobis_pval,Permutation_FDR_significant,Permutation_FDR_pval,Mahalanobis_FDR_significant,Mahalanobis_FDR_pval
LC21,Empty-Split,False,[],18175.997564835427,0.5194805194805194,0.6859785772087562,0.22677322677322678,False,0.7037452343574792,False,0.3710834619925529
LC16-1,Empty-Split,False,[],41287.21868849907,0.057942057942057944,1.0165377503973225,0.02097902097902098,False,0.31868131868131866,False,0.14323607427055704
LC13,Empty-Split,False,[],8395.550328562806,0.919080919080919,0.29693801454608093,0.8801198801198801,False,0.952764512973937,False,0.9029209132836076
LC20,Empty-Split,False,[],16558.852946406598,0.6683316683316683,0.7979027069077623,0.15484515484515485,False,0.8019330067522839,False,0.3096903096903097
LC22,Empty-Split,False,[],20627.69631585946,0.43756243756243757,0.7440576694502911,0.16183816183816183,False,0.7037452343574792,False,0.3111063693587965
R44B10 (Ventral P-FN silencing line),Empty-Gal4,True,['FPCA3'],20297.406709284274,0.5104895104895105,0.9875529800299327,0.030969030969030968,False,0.7037452343574792,False,0.16813186813186815
23292 (ORCO-GAL4),Empty-Gal4,False,[],18364.361062834792,0.5554445554445554,0.8826111061602913,0.07792207792207792,False,0.7226890756302521,False,0.23076923076923078
86633 (LH2382),Empty-Split,False,[],23861.937590847934,0.43356643356643354,0.630028681741644,0.32167832167832167,False,0.7037452343574792,False,0.4753157290470723
23137 (OR88a-GAL4),Empty-Gal4,False,[],38451.128593518566,0.11488511488511488,0.8591457437107441,0.08091908091908091,False,0.44602456367162246,False,0.23076923076923078
86698 (LH258),Empty-Split,False,[],23400.72298071387,0.3876123876123876,0.8327688856127538,0.09290709290709291,False,0.6940128836680561,False,0.2420474262579526
23129 (ORCO mutant),TNTxPR,False,[],8695.13952806015,0.7662337662337663,0.39125972773514583,0.7242757242757243,False,0.8486708821904352,False,0.7967032967032968
MBON-08-GaL4  MBON-09-GaL4 ,Empty-Split,False,[],17386.357696363437,0.6673326673326674,0.6543258521124498,0.4045954045954046,False,0.8019330067522839,False,0.54362855687359
R12D09 (P-EN1(2) patch line),Empty-Gal4,False,[],44531.746199947236,0.07792207792207792,0.6434964667808734,0.2967032967032967,False,0.36734693877551017,False,0.45190194420963653
R78B06-gal4 (ER2 (EB)),Empty-Gal4,False,[],16401.964217636127,0.7082917082917083,0.5782522581763098,0.38961038961038963,False,0.8188090978788652,False,0.5357142857142857
86705 (LH1668),Empty-Split,False,[],39514.73121950777,0.13386613386613386,0.880717916439433,0.06893106893106893,False,0.4819180819180819,False,0.22747252747252747
9998 (OR67d-GAL4),Empty-Gal4,False,[],22379.234619573203,0.4755244755244755,0.9464080744851597,0.03696303696303696,False,0.7037452343574792,False,0.17425431711145994
9983 (OR47b-GAL4),Empty-Gal4,False,[],23045.181718193224,0.3726273726273726,1.0515799892103244,0.015984015984015984,False,0.6940128836680561,False,0.1265934065934066
9941 (GR63a mutant),TNTxPR,False,[],13377.063360949624,0.5354645354645354,0.571817871969446,0.4485514485514486,False,0.7115568994763626,False,0.5693153000845309
86703 (LH1531),Empty-Split,False,[],28114.607026897847,0.28771228771228774,0.7395406548578943,0.17882117882117882,False,0.6364070711896799,False,0.3309027421176954
86707 (LH578),Empty-Split,False,[],16584.925990020718,0.6393606393606394,0.6626248489332506,0.2627372627372627,False,0.7814407814407814,False,0.41953208082240334
9943 (GR63a-GAL4),Empty-Gal4,False,[],35660.60860495399,0.12087912087912088,0.7787246820643325,0.12487512487512488,False,0.45158614969935723,False,0.27305303392259916
KC-α/βs-GaL4,Empty-Split,False,[],20783.228008196318,0.4645354645354645,0.5701458050220647,0.3806193806193806,False,0.7037452343574792,False,0.5270114500883731
R58E02 (All PAMs),Empty-Gal4,False,[],39362.855322276584,0.14185814185814186,0.8167075880143088,0.0959040959040959,False,0.49277038750722957,False,0.2459847844463229
