Nickname,Control,MannWhitney_any_dim_significant,MannWhitney_significant_dims,Permutation_stat,Permutation_pval,Mahalanobis_stat,Mahalanobis_pval,Permutation_FDR_significant,Permutation_FDR_pval,Mahalanobis_FDR_significant,Mahalanobis_FDR_pval
MB213B (PAM-04),Empty-Split,False,[],1.7056785850193172,0.43756243756243757,0.8237046301799238,0.43656343656343655,False,0.63529948312557,False,0.556898229975153
MB065B (PPL1-06),Empty-Split,False,[],1.4640010424620573,0.5054945054945055,0.6040718591302505,0.8151848151848152,False,0.6791262428846321,False,0.8537988327462012
MB032B (PAM-06),Empty-Split,False,[],1.199866035039239,0.5834165834165834,0.8039224728798036,0.45854145854145856,False,0.7166660499993833,False,0.5680034251462823
MB441B (PAM-12),Empty-Split,False,[],1.2972962900441865,0.5684315684315684,0.5995372293379033,0.8221778221778222,False,0.7126835428722221,False,0.8566145895988828
50742 (MB247-GAL4),Empty-Gal4,False,[],2.667795934887922,0.08591408591408592,1.1935978663059472,0.09290709290709291,False,0.4323926073926074,False,0.24916416916416914
51973 (Tk-GAL4 2Ma),Empty-Gal4,False,[],2.0430382966215275,0.1088911088911089,0.9641978397284627,0.1848151848151848,False,0.4783038743434783,False,0.36977022977022983
51970 (Capa-GAL4 5F),Empty-Gal4,False,[],1.5646980755567912,0.00999000999000999,1.288128270999296,0.007992007992007992,False,0.08643530382660818,False,0.0589040589040589
86695 (LH1284),Empty-Split,True,['PCA2'],1.4397826409563668,0.44755244755244755,0.9898668113883965,0.3116883116883117,False,0.6407405544096191,False,0.45090416829547264
SS47432 (LNa imaging line),Empty-Split,False,[],2.0064797410267654,0.3356643356643357,0.8381415614106424,0.4205794205794206,False,0.5402903548064838,False,0.5470281352634294
R70G12 (E-PG),Empty-Split,False,[],1.1143144288195321,0.6373626373626373,0.6435294290246376,0.7702297702297702,False,0.7326605978291372,False,0.8409184398489211
51980 (Burs-GAL4 4M),Empty-Gal4,True,['PCA4'],1.8693843487117379,0.002997002997002997,1.3967968688734864,0.001998001998001998,False,0.05964035964035964,True,0.02650682650682651
51975 (Tk-GAL4 5Fa),Empty-Gal4,False,[],1.0850580185420868,0.5294705294705294,1.1830879594118522,0.02097902097902098,False,0.6886577474812768,False,0.11596736596736597
51977 (Crz-GAL4 4M),Empty-Gal4,False,[],0.936783649762639,0.5074925074925075,0.8197248153183133,0.44455544455544455,False,0.6791262428846321,False,0.5611730042109789
51976 (Crz-GAL4 3M),Empty-Gal4,False,[],1.4068460740279232,0.18681318681318682,0.9610023966050102,0.23876123876123875,False,0.4783038743434783,False,0.4058857808857809
51978 (AstA-GAL4 3M),Empty-Gal4,False,[],0.7504391727327285,0.913086913086913,0.7223001263843084,0.6573426573426573,False,0.9270627331851821,False,0.7432453909726636
51979 (AstA-GAL4 5),Empty-Gal4,True,"['PCA2', 'PCA4']",1.5393689258189673,0.2827172827172827,1.2426683400412533,0.007992007992007992,False,0.5114612660067206,False,0.0589040589040589
51974 (Tk-GAL4 3Ma),Empty-Gal4,False,[],1.1833723679951562,0.5684315684315684,0.8941138692467275,0.3046953046953047,False,0.7126835428722221,False,0.45090416829547264
SS52577-gal4 (PBG2‐9.s‐FBℓ3.b‐NO2V.b (PB)),Empty-Split,False,[],2.100986731979458,0.2967032967032967,0.9397481195772833,0.22777222777222778,False,0.5225128853447437,False,0.3976023976023976
86652 (LH2033),Empty-Split,False,[],1.5915986491001892,0.5294705294705294,1.2660187106496978,0.3016983016983017,False,0.6886577474812768,False,0.45090416829547264
41731 (IR8a-GAL4),Empty-Gal4,True,['PCA2'],11.272651438890618,0.000999000999000999,1.9584505320194299,0.001998001998001998,True,0.033133533133533136,True,0.02650682650682651
86639 (LH1990),Empty-Split,False,[],3.1886038437286404,0.14585414585414586,1.3904033592053793,0.16983016983016982,False,0.4783038743434783,False,0.3648104472846741
34497 (MZ19-GAL4),Empty-Gal4,False,[],6.7800906497938564,0.004995004995004995,1.8176335175163556,0.008991008991008992,False,0.0764619995389226,False,0.06169692376588929
41737 (IR25a mutant),TNTxPR,False,[],0.8810443983654836,0.9690309690309691,0.5943860888987754,0.977022977022977,False,0.9788688468891515,False,0.977022977022977
41728 (IR25a-GAL4),Empty-Gal4,True,"['PCA1', 'PCA3', 'PCA5']",4.058638052991635,0.001998001998001998,1.815707476002057,0.002997002997002997,True,0.0497002997002997,True,0.031389662968610337
30026 (GH146-GAL4),Empty-Gal4,True,['PCA6'],8.242125490707036,0.000999000999000999,1.9907979133712541,0.000999000999000999,True,0.033133533133533136,True,0.018072836254654435
86637 (LH2220),Empty-Split,False,[],1.96910896928905,0.4775224775224775,1.4250384402799177,0.12187812187812187,False,0.6599095349095349,False,0.29221381028609944
86630 (LH2385),Empty-Split,False,[],3.0399726834769063,0.15584415584415584,0.8474611455746546,0.8661338661338661,False,0.4783038743434783,False,0.8839007146699454
86634 (LH2193),Empty-Split,False,[],1.2561509312967347,0.6823176823176823,1.0254463551231894,0.6553446553446554,False,0.7543401043401043,False,0.7432453909726636
86636 (LH2087),Empty-Split,False,[],2.4887937985211748,0.35764235764235763,1.3077571759206827,0.22077922077922077,False,0.5648478505621363,False,0.3958113958113958
86632 (LH2392),Empty-Split,True,['PCA2'],2.1273911418026104,0.45854145854145856,1.6021119351925097,0.04995004995004995,False,0.6468039003250271,False,0.16847559220440578
86678 (LH1112),Empty-Split,False,[],0.8195774843600374,0.7232767232767233,1.1052508511287982,0.5384615384615384,False,0.782239499630804,False,0.6455050973123262
86681 (LH141),Empty-Split,True,['PCA2'],3.616926402186294,0.11488511488511488,1.6197365860273127,0.029970029970029972,False,0.4783038743434783,False,0.13869851079153406
86680 (LH788),Empty-Split,False,[],3.0000814531209348,0.15484515484515485,1.1964002015177333,0.39760239760239763,False,0.4783038743434783,False,0.5323602571924719
86657 (LH629),Empty-Split,False,[],1.558126955084622,0.37462537462537465,1.0493264929185981,0.23376623376623376,False,0.5824253871128872,False,0.40103000447828036
86676 (LH191),Empty-Split,False,[],2.2897498783050922,0.43356643356643354,1.2485527068155104,0.3126873126873127,False,0.6344097079391197,False,0.45090416829547264
